ApsimVersion = 7.10 r0
precision = 8
format = csv
Title = Sorghum_BW8_GxE_T3
Date,Das,day_of_year,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,GreenN,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,HI,LeafNo,LAI,SLAI,ESW,NO3,SLN,WaterSD,sw(),TPLA,SPLA,dlt_dm_green,sw_supply,radn_int,DeltaGreenWt,DeltaLAI,DeltaGreenN(1),DeltaGreenN(2),DeltaGreenN(3),DeltaGreenN(4),DeltaGreenN(5),DeltaLeafGreenN,DeltaSLAI,DeltaTT,SenescedWt,SenescedN,RootSenescedN,RootSenescedWt,LeafSenescedWt,LeafSenescedN,RLV(1),RLV(2),RLV(3),RLV(4),RLV(5),RLV(6),RLV(7),RLV(8),RLV(9),RLV(10),RLV(11),RootDepth,RootProportion(1),RootProportion(2),RootProportion(3),RootProportion(4),RootProportion(5),RootProportion(6),RootProportion(7),RootProportion(8),RootProportion(9),RootProportion(10),RootProportion(11),sum(sw_uptake),n_total_uptake,n_supply_soil,n_cum_uptake,sw_demand,sw_deficit(1),sw_deficit(2),sw_deficit(3),sw_deficit(4),sw_deficit(5),sw_deficit(6),sw_deficit(7),sw_deficit(8),sw_deficit(9),sw_deficit(10),sw_deficit(11),root_depth,no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sw_uptake(11),n_sd_ratio,no3_demand,esw,swdef_pheno,swdef_photo,swdef_expan,nfact_pheno,nfact_expan,sw_dep(1),sw_dep(2),sw_dep(3),sw_dep(4),sw_dep(5),sw_dep(6),sw_dep(7),sw_dep(8),sw_dep(9),sw_dep(10),sw_dep(11),n_diffusion_uptake,n_massflow_uptake,cover_green,cover_tot,DeltaTTFM,st(1),st(2),st(3),st(4),st(5),st(6),st(7),st(8),st(9),st(10),st(11),GrainTempFactor
25/10/1996,19,299,4.61201000,124.37126700,23.76568400,12.43713000,11.32855700,10.18829200,2.24883500,0.00000000,0.00000000,0.53985500,0.56120200,0.02134700,0.49360000,0.04625600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.17578400,0.36731900,0.00000000,136.80473300,258.17672700,1.34379100,1.00000000,2.55203200,367.31890900,0.00000000,5.26337000,4.95959700,2.12160100,2.63168500,0.06796300,0.00201600,0.09570500,0.00325900,0.00000000,0.00000000,0.09570500,0.00000000,15.00000000,0.10857000,0.00066900,0.00066900,0.10857000,0.00000000,0.00000000,0.03264400,0.03264400,0.03264400,0.03264400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,486.50000000,1.00000000,1.00000000,1.00000000,0.12848100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35063500,0.10098000,0.10098000,0.52887200,0.35063500,2.86952200,-0.64448900,-1.05233800,-1.77130100,-1.53091400,8.14249800,17.49387400,14.83778800,16.50000000,33.00000000,33.00000000,486.50000000,111.01834100,24.30088200,17.35268600,14.28136900,10.03171800,7.57915900,7.58378400,7.61875700,14.67000000,19.44000100,24.30000100,0.30017300,0.35348300,0.35618900,0.29180800,0.32020600,0.27571700,0.14337400,0.12108100,0.13000000,0.13000000,0.13000000,0.10457200,0.12196300,0.12398100,0.00011900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.60683300,0.16640500,136.80473300,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,45.02590600,53.02252600,53.42835600,43.77118300,48.03091400,41.35750600,21.50612600,18.16221200,19.50000000,39.00000000,39.00000000,0.06542500,0.03555500,0.13664300,0.13664300,17.80000000,25.49623100,24.17027100,22.91326900,21.72164000,20.59198200,19.52107400,18.50585900,17.54344000,16.63107500,14.94622000,13.43205500,1.00000000
26/10/1996,20,300,4.67967600,149.98181600,28.86513700,14.99818000,13.86695500,12.27241300,2.72576900,0.00000000,0.00000000,0.65437100,0.67948800,0.02511600,0.60381800,0.05055300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.54163700,0.44829200,0.00000000,135.74267600,257.12954700,1.34692800,1.00000000,2.54495100,448.29230800,0.00000000,5.12211000,4.92470300,2.06331700,2.56105500,0.08097300,0.00381200,0.11021800,0.00429800,0.00000000,0.00000000,0.11021800,0.00000000,13.95000000,0.13122700,0.00071200,0.00071200,0.13122700,0.00000000,0.00000000,0.03083200,0.03083200,0.03083200,0.03083200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,513.50000000,1.00000000,1.00000000,1.00000000,0.30101000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36831200,0.11832800,0.11832800,0.64719900,0.36831200,3.50920100,-0.30641600,-0.84781600,-1.64191100,-1.48571000,7.92662000,17.40506400,14.82998300,16.50000000,33.00000000,33.00000000,513.50000000,110.40103100,24.02951200,17.18760100,14.21106000,10.04674400,7.62328900,7.59879900,7.62151500,14.67000000,19.44000100,24.30000100,0.29589000,0.35119400,0.35478500,0.29092100,0.31990500,0.27715600,0.14396600,0.12113300,0.13000000,0.13000000,0.13000000,0.10727400,0.12724900,0.13008400,0.00370600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.59266600,0.19965400,135.74267600,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,44.38352600,52.67916500,53.21773100,43.63820600,47.98571000,41.57338300,21.59493600,18.17001700,19.50000000,39.00000000,39.00000000,0.08132600,0.03700200,0.16415900,0.16415900,17.80000000,26.30578000,24.93236900,23.63066300,22.39691700,21.22758700,20.11930500,19.06888600,18.07330900,17.12971100,15.38773600,13.82290900,1.00000000
27/10/1996,21,301,4.74030900,164.45065300,31.73117000,16.44507000,15.28610500,13.42369500,3.02137000,0.00000000,0.00000000,0.74015200,0.76818300,0.02803200,0.68546600,0.05468500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.88188100,0.50010000,0.00000000,137.86528000,256.38586400,1.37065800,1.00000000,2.55910200,500.10002400,0.00000000,2.89376700,5.20052700,1.16552900,1.44688400,0.05180800,0.00296500,0.08164900,0.00413200,0.00000000,0.00000000,0.08164900,0.00000000,12.50000000,0.15896100,0.00076200,0.00076200,0.15896100,0.00000000,0.00000000,0.02921100,0.02921100,0.02921100,0.02921100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,540.50000000,1.00000000,1.00000000,1.00000000,0.52246100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12663300,0.08874600,0.08874600,0.73594600,0.12663300,1.24698300,-0.03921100,-0.63419700,-1.49764600,-1.42812700,7.72392700,17.31438600,14.82197000,16.50000000,33.00000000,33.00000000,540.50000000,109.96875800,23.85751300,17.06175600,14.12772900,10.05658400,7.66506800,7.61413600,7.62434100,14.67000000,19.44000100,24.30000100,0.31142800,0.34998800,0.35394800,0.28995200,0.31952100,0.27850700,0.14457100,0.12118700,0.13000000,0.13000000,0.13000000,0.03878200,0.04097500,0.04198900,0.00488600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.53807600,0.16493200,137.86528000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,46.71423300,52.49823800,53.09220900,43.49276000,47.92812700,41.77607700,21.68561400,18.17803000,19.50000000,39.00000000,39.00000000,0.07618600,0.01256000,0.18130200,0.18130200,17.80000000,26.13168500,24.77685700,23.49227300,22.27428800,21.11945200,20.02448800,18.98629600,18.00192800,17.06859800,15.34459500,13.79472400,1.00000000
28/10/1996,22,302,4.80967200,205.67609300,39.94568600,20.56761000,19.37807700,16.63399500,3.93361400,0.00000000,0.00000000,0.86729600,0.90179000,0.03449400,0.80456300,0.06273300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.18675900,0.58199800,0.00000000,134.48155200,255.19749500,1.38241600,1.00000000,2.53654400,581.99794700,0.00000000,8.24508800,5.27620800,3.31782700,4.12254400,0.08189800,0.00651800,0.11909700,0.00804700,0.00000000,0.00000000,0.11909700,0.00000000,14.30000000,0.18953300,0.00081800,0.00081800,0.18953300,0.00000000,0.00000000,0.02775200,0.02775200,0.02775200,0.02775200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,567.50000000,1.00000000,1.00000000,1.00000000,0.78333300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48964000,0.13366300,0.13366300,0.86960800,0.48964000,4.02847300,0.14817800,-0.50432200,-1.35507600,-1.35991700,7.53578600,17.22195400,14.81374200,16.50000000,33.00000000,33.00000000,567.50000000,109.27380400,23.60500100,16.87579000,14.01010200,10.06162500,7.70414700,7.62977500,7.62723700,14.67000000,19.44000100,24.30000100,0.29227900,0.34797900,0.35230100,0.28872900,0.31906600,0.27976100,0.14518700,0.12124200,0.13000000,0.13000000,0.13000000,0.12973700,0.15494400,0.15918300,0.04577600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.60434900,0.22116800,134.48155200,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,43.84178900,52.19687700,52.84513900,43.30929900,47.85991700,41.96421800,21.77804600,18.18625800,19.50000000,39.00000000,39.00000000,0.08750500,0.04615700,0.20768700,0.20768700,17.80000000,26.16950200,24.79727200,23.49699600,22.26490000,21.09741200,19.99114200,18.94288300,17.94958900,17.00837900,15.27143300,13.71186900,1.00000000
29/10/1996,23,303,4.87758100,249.56441400,48.68459400,24.95644000,23.72815300,19.98451200,4.97193000,0.00000000,0.00000000,1.01926600,1.06158100,0.04231500,0.94701000,0.07225600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.53554000,0.68468200,0.00000000,133.25074800,253.75151100,1.38313800,1.00000000,2.52833800,684.68170600,0.00000000,8.77766400,5.65828900,3.53068500,4.38883200,0.10268400,0.00789100,0.14244600,0.00952300,0.00000000,0.00000000,0.14244600,0.00000000,14.00000000,0.22828900,0.00088700,0.00088700,0.22828900,0.00000000,0.00000000,0.02643200,0.02643200,0.02643200,0.02643200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,594.50000000,1.00000000,1.00000000,1.00000000,0.96333300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62574600,0.15986000,0.15986000,1.02946800,0.62574700,4.61388800,0.44566700,-0.28999300,-1.16755300,-1.27595900,7.36425400,17.12790900,14.80529400,16.50000000,33.00000000,33.00000000,594.50000000,108.43191500,23.31702800,16.67279100,13.84387700,10.05995900,7.74004600,7.64568900,7.63020500,14.67000000,19.44000100,24.30000100,0.28824000,0.34581300,0.35068000,0.28708200,0.31850600,0.28090500,0.14581400,0.12129800,0.13000000,0.13000000,0.13000000,0.15007300,0.18234000,0.18803500,0.10529900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.60510400,0.26418600,133.25074800,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,43.23603800,51.87199400,52.60195900,43.06225600,47.77595900,42.13575000,21.87209100,18.19470600,19.50000000,39.00000000,39.00000000,0.10432600,0.05553400,0.23957100,0.23957100,17.80000000,26.16933400,24.79128600,23.48580400,22.24906500,21.07745600,19.96753900,18.91606900,17.91997100,16.97632400,15.23548900,13.67316800,1.00000000
30/10/1996,24,304,4.93797000,294.53328800,57.63091200,29.45333000,28.17758400,23.33863000,6.11469800,0.00000000,0.00000000,1.18936100,1.24028700,0.05092600,1.10450100,0.08486000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.87700300,0.79368300,0.00000000,131.87884500,252.11996500,1.39161500,1.00000000,2.51919200,793.68315000,0.00000000,8.99377400,6.05299100,3.61752400,4.49688700,0.10900100,0.00869600,0.15749200,0.01260300,0.00000000,0.00000000,0.15749200,0.00000000,12.45000000,0.27574500,0.00097200,0.00097200,0.27574500,0.00000000,0.00000000,0.02523100,0.02523100,0.02523100,0.02523100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,621.50000000,1.00000000,1.00000000,1.00000000,1.00000000,0.06598700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.80010800,0.17879100,0.17879100,1.20825900,0.80010800,5.18924000,0.76540000,-0.07854500,-0.92581600,-1.17043300,7.21216600,17.03242900,14.79661900,16.50000000,33.00000000,33.00000000,621.50000000,107.49528500,23.00792900,16.46178600,13.62819300,10.04950600,7.77217600,7.66184400,7.63324500,14.67000000,19.44000100,24.30000100,0.28424500,0.34346400,0.34903800,0.28491700,0.31780300,0.28191900,0.14645000,0.12135600,0.13000000,0.13000000,0.13000000,0.17405400,0.21498700,0.22279600,0.18827200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.61519300,0.29062500,131.87884500,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,42.63670700,51.51961100,52.35574700,42.73754500,47.67043300,42.28783800,21.96757100,18.20338100,19.50000000,39.00000000,39.00000000,0.11183400,0.06695600,0.27201400,0.27201400,17.75000000,25.91283400,24.54183600,23.24337600,22.01361500,20.84891900,19.74584400,18.70113200,17.71169100,16.77460100,15.04653600,13.49649000,1.00000000
31/10/1996,25,305,4.99617800,364.54689000,71.57727800,36.45469000,35.12258900,28.44061000,8.01407900,0.00000000,0.00000000,1.38618100,1.45042000,0.06423900,1.27427700,0.11190400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.18066200,0.89709100,0.00000000,129.92083700,250.17720000,1.42045400,1.00000000,2.50613900,897.09149300,0.00000000,14.00272100,6.07877600,5.63068700,7.00136000,0.10340800,0.01341500,0.16977600,0.02704400,0.00000000,0.00000000,0.16977600,0.00000000,12.00000000,0.33210000,0.00107400,0.00107400,0.33210000,0.00000000,0.00000000,0.02413500,0.02413500,0.02413500,0.02413500,0.02413500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,648.50000000,1.00000000,1.00000000,1.00000000,1.00000000,0.22721500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41447200,0.21023500,0.21023500,1.41849400,1.41447200,5.76383600,1.11198800,0.15562400,-0.63428900,-1.03882600,7.08290100,16.93574000,14.78771400,16.50000000,33.00000000,33.00000000,648.50000000,106.36183200,22.66243400,16.22518900,13.38588500,10.01761000,7.79971100,7.67819700,7.63635800,14.67000000,19.44000100,24.30000100,0.27959400,0.34010100,0.34637300,0.28187900,0.31690000,0.28278100,0.14709500,0.12141500,0.13000000,0.13000000,0.13000000,0.29703600,0.37280700,0.38838500,0.35238600,0.00385700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.69035700,0.30453100,129.92083700,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,41.93912900,51.01520500,51.95599000,42.28190200,47.53496900,42.41710300,22.06426000,18.21228600,19.50000000,39.00000000,39.00000000,0.09429600,0.11593900,0.30151200,0.30151200,17.30000000,25.96146400,24.58045400,23.27290700,22.03491400,20.86277600,19.75298900,18.70223600,17.70737800,16.76544200,15.02922100,13.47280200,1.00000000
01/11/1996,26,306,5.00000000,420.45537000,78.94286000,42.04554000,36.89732300,32.42968700,9.13531900,0.48053100,0.00000000,1.55987600,1.63025900,0.07038300,1.43097300,0.12607100,0.00283300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.47334500,1.00248800,0.00000000,128.38389600,248.54173300,1.42742100,1.00000000,2.49589300,1002.48830800,0.00000000,7.43582800,6.05224000,4.49252200,5.59084800,0.10539700,0.00627200,0.15669600,0.01416700,0.00283300,0.00000000,0.15669600,0.00000000,12.25000000,0.40234600,0.00120200,0.00120200,0.40234600,0.00000000,0.00000000,0.02313000,0.02313000,0.02313000,0.02313000,0.02313000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,675.50000000,1.00000000,1.00000000,1.00000000,1.00000000,0.44827800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.01788800,0.17996700,0.17996700,1.59846100,1.01788800,6.44312300,1.60873000,0.55687000,-0.24243500,-0.86660000,6.98181200,16.83813100,14.77857400,16.50000000,33.00000000,33.00000000,675.50000000,105.44261900,22.36598400,16.02023700,13.19354000,9.95375100,7.82136300,7.69469300,7.63954700,14.67000000,19.44000100,24.30000100,0.27566800,0.33751800,0.34444800,0.27994900,0.31563400,0.28345500,0.14774600,0.12147600,0.13000000,0.13000000,0.13000000,0.20669500,0.26360900,0.27599300,0.25008400,0.02150700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.64685700,0.27821800,128.38389600,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,41.35018200,50.62765900,51.66713700,41.99235200,47.34509300,42.51819200,22.16186900,18.22142600,19.50000000,39.00000000,39.00000000,0.09825100,0.08171700,0.33034700,0.33034700,17.55000000,26.38342300,24.96873100,23.62989200,22.36284600,21.16373800,20.02892700,18.95496600,17.93858900,16.97671300,15.20492300,13.61804800,1.00000000
02/11/1996,27,307,5.06775800,486.65611300,87.67376400,48.66561000,39.00815300,37.05656800,10.53055400,1.07848900,0.00000000,1.75842500,1.83398100,0.07555600,1.60617800,0.14539000,0.00685700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.77212500,1.11565500,0.00000000,126.47135200,246.67082200,1.43967300,1.00000000,2.48314200,1115.65515000,0.00000000,8.80469900,6.20939100,5.31858400,6.62007400,0.11316700,0.00531400,0.17520600,0.01931900,0.00402400,0.00000000,0.17520600,0.00000000,10.55000000,0.47614000,0.00134300,0.00134300,0.47614000,0.00000000,0.00000000,0.02220600,0.02220600,0.02220600,0.02220600,0.02220600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,702.50000000,1.00000000,1.00000000,1.00000000,1.00000000,0.68333300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41495900,0.20386200,0.20386200,1.80232300,1.41495900,7.01487000,1.99062700,0.85478200,0.00000000,-0.66773600,6.91202500,16.73993700,14.76919600,16.50000000,33.00000000,33.00000000,702.50000000,104.38690200,22.04205500,15.78950000,12.99381800,9.85794600,7.83651400,7.71126700,7.64281200,14.67000000,19.44000100,24.30000100,0.27142800,0.33438900,0.34184000,0.27776700,0.31386000,0.28392000,0.14840000,0.12153900,0.13000000,0.13000000,0.13000000,0.27093300,0.35107600,0.36919400,0.33497500,0.08878200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.68290800,0.29852100,126.47135200,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,40.71419900,50.15829800,51.27602400,41.66502400,47.07895300,42.58797800,22.26006300,18.23080400,19.50000000,39.00000000,39.00000000,0.09465900,0.10920400,0.35998400,0.35998400,15.85000000,26.25761400,24.84059500,23.50005100,22.23184800,21.03208700,19.89706800,18.82330500,17.80748700,16.84649100,15.07727900,13.49387100,1.00000000
03/11/1996,28,308,5.09931000,581.22846200,100.17387100,58.12285000,42.05102400,43.52658800,12.62160500,1.97465400,0.00000000,1.97882600,2.06096300,0.08213700,1.78357800,0.18007000,0.01517800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.02944200,1.21691800,0.00000000,123.79146600,244.56980900,1.46565200,1.00000000,2.46527700,1216.91753100,0.00000000,12.57812200,6.49575300,7.59566200,9.45723500,0.10126200,0.00673300,0.17740000,0.03468000,0.00832200,0.00000000,0.17740000,0.00000000,10.25000000,0.55415700,0.00149400,0.00149400,0.55415700,0.00000000,0.00000000,0.02135200,0.02135200,0.02135200,0.02135200,0.02135200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,729.50000000,1.00000000,1.00000000,1.00000000,1.00000000,0.86333300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.20124100,0.22713400,0.22713400,2.02945700,2.20124100,7.63735600,2.45376600,1.42000600,0.05967700,-0.34395200,6.87929900,16.64156300,14.75957500,16.50000000,33.00000000,33.00000000,729.50000000,103.19342800,21.69792600,15.49023300,12.84564300,9.71468900,7.84389200,7.72784200,7.64615300,14.67000000,19.44000100,24.30000100,0.26649700,0.33023400,0.33696200,0.27629100,0.31049500,0.28413800,0.14905600,0.12160300,0.13000000,0.13000000,0.13000000,0.38814100,0.51110200,0.53562400,0.49672900,0.26964500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.77365400,0.29358600,123.79146600,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,39.97450300,49.53513300,50.54436900,41.44359200,46.57430600,42.62070500,22.35843700,18.24042500,19.50000000,39.00000000,39.00000000,0.06645200,0.16068200,0.38539000,0.38539000,15.55000000,26.23058900,24.80332200,23.45371600,22.17754600,20.97081400,19.82974400,18.75076300,17.73049000,16.76573400,14.99084700,13.40385600,1.00000000
04/11/1996,29,309,5.12963000,681.09293000,113.37174300,68.10929000,45.26245000,50.23256900,14.91793000,2.95879300,0.00000000,2.18454800,2.27325200,0.08870400,1.94552400,0.21446200,0.02456200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.27944200,1.31855400,0.00000000,121.08183300,242.61814900,1.47549900,1.00000000,2.44721300,1318.55353000,0.00000000,13.28197400,6.78612000,8.01610700,9.98644700,0.10163600,0.00673100,0.16194600,0.03439200,0.00938300,0.00000000,0.16194600,0.00000000,9.85000000,0.63825900,0.00165800,0.00165800,0.63825900,0.00000000,0.00000000,0.02056200,0.02056200,0.02056200,0.02056200,0.02056200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,756.50000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.01214200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.24798500,0.21245300,0.21245300,2.24191100,2.24798500,8.36764500,3.07245300,2.13094700,0.30618300,0.08918400,6.91035500,16.54371800,14.74971200,16.50000000,33.00000000,33.00000000,756.50000000,102.11457800,21.38386000,15.21905800,12.70495300,9.55383700,7.83800700,7.74428400,7.64957100,14.67000000,19.44000100,24.30000100,0.26179900,0.32628200,0.33241300,0.27476000,0.30665000,0.28393100,0.14970900,0.12166900,0.13000000,0.13000000,0.13000000,0.36248900,0.48527500,0.50710700,0.47985500,0.41325800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.78676700,0.27003400,121.08183300,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,39.26986700,48.94227200,49.86194600,41.21396300,45.99755900,42.58964900,22.45628200,18.25028800,19.50000000,39.00000000,39.00000000,0.05758000,0.15487300,0.40987500,0.40987500,15.15000000,26.23672100,24.79188900,23.42662200,22.13653900,20.91750000,19.76559300,18.67712000,17.64858800,16.67669700,14.89052900,13.29567100,1.00000000
05/11/1996,30,310,5.16041200,786.81220200,127.34188100,78.68122000,48.66066100,57.20315500,17.43886900,4.03919600,0.00000000,2.38659100,2.48209400,0.09550300,2.10016500,0.25144200,0.03498400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.51968600,1.41889400,0.00000000,118.28058600,240.70185900,1.48014300,1.00000000,2.42853800,1418.89386900,0.00000000,14.06066300,7.02029100,8.48441900,10.57192700,0.10034000,0.00697600,0.15464100,0.03698000,0.01042200,0.00000000,0.15464100,0.00000000,10.00000000,0.72878300,0.00183600,0.00183600,0.72878300,0.00000000,0.00000000,0.01982800,0.01982800,0.01982800,0.01982800,0.01982800,0.01982800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,783.50000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.14395300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.35483800,0.20901900,0.20901900,2.45093000,2.35483800,9.06378200,3.66090400,2.79592100,0.56055800,0.63793200,6.95926300,16.44660200,14.73960700,16.50000000,33.00000000,33.00000000,783.50000000,101.07930800,21.08175100,14.96147900,12.56064600,9.36773800,7.82733700,7.76055300,7.65306500,14.67000000,19.44000100,24.30000100,0.25723700,0.32241000,0.32804100,0.27306300,0.30209000,0.28360400,0.15035600,0.12173600,0.13000000,0.13000000,0.13000000,0.35070700,0.47756800,0.49787900,0.47992500,0.54854900,0.00021100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.79290400,0.26361200,118.28058600,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,38.58551000,48.36152600,49.20620000,40.95951800,45.31351900,42.54053100,22.55339800,18.26039300,19.50000000,39.00000000,39.00000000,0.05459300,0.15442600,0.43309200,0.43309200,15.30000000,26.08198500,24.62739200,23.25392300,21.95705200,20.73250600,19.57625600,18.48448800,17.45360800,16.48022100,14.69327400,13.10008700,1.00000000
06/11/1996,31,311,5.19304200,897.45008500,141.95939800,89.74501000,52.21439000,64.36999800,20.16673100,5.20827900,0.00000000,2.61000600,2.71311900,0.10311300,2.26538500,0.29665400,0.04796700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.76358800,1.52314400,0.00000000,115.64839200,297.56454500,1.48730900,1.00000000,2.41099000,1523.14359100,0.00000000,14.71483800,6.85949600,8.87837800,11.06378800,0.10425000,0.00780100,0.16522000,0.04521200,0.01298300,0.00000000,0.16522000,0.00000000,10.60000000,0.82610500,0.00202700,0.00202700,0.82610500,0.00000000,0.00000000,0.01914500,0.01914500,0.01914500,0.01914500,0.01914500,0.01914500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,810.50000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.35390600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.19965000,0.23121600,0.23121600,2.68214600,2.19965000,9.74058200,4.23720900,3.43658800,0.83934400,1.29939700,7.01923000,16.35033800,14.72925900,16.50000000,33.00000000,33.00000000,810.50000000,158.66597000,20.83608800,14.74928500,12.44482000,9.21500500,7.81012300,7.77662400,7.65663400,14.67000000,19.44000100,24.30000100,0.25292900,0.31879500,0.32401200,0.27138700,0.29794000,0.28312300,0.15099800,0.12180500,0.13000000,0.13000000,0.13000000,0.32008200,0.44361700,0.46158800,0.45254700,0.50956200,0.01225400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.85535500,0.27031600,115.64839200,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,37.93933500,47.81917600,48.60182200,40.70810700,44.69104000,42.46852100,22.64966200,18.27074100,19.50000000,39.00000000,39.00000000,0.03910000,0.19211600,0.45624600,0.45624600,15.90000000,26.04103500,24.56877900,23.17976000,21.86927000,20.63287000,19.46637200,18.36582000,17.32749000,16.34786400,14.55163400,12.95276400,1.00000000
