ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_LE19_T6
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)
     06/12/1998             26            340     4.54307700   580.53930700   114.55125200    58.05393000    56.49732200    37.88025200    20.17367900     0.00000000     0.00000000     1.11424300     1.21879100     0.10454900     0.68310000     0.43114200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.92057000     0.58146900     0.00000000   105.96881900   102.64090700     1.17478500     1.00000000     2.62900500   581.46854700     0.00000000    16.89037100     4.79971000     5.38002200     8.44518600     0.08035200     0.01484000     0.09238200     0.05857000     0.00000000     0.00000000      0.09238200     0.00000000    12.87318200     0.55660900     0.00142000     0.00142000     0.55660900     0.00000000     0.00000000     0.02949900     0.02949900     0.02949900     0.04424800     0.00000000     0.00000000     0.00000000   705.00000000        1.00000000        1.00000000        1.00000000        0.35000000        0.00000000        0.00000000        0.00000000     1.83403900     0.16579200     0.16579200     1.18721100     1.83403900     3.48052200     0.99295000     6.24887800    24.27181200    26.58159600    17.98166700     2.63970900   705.00000000    53.06404100    29.06466100     9.84739100     4.15564300     1.79870100     2.05142800     2.65904900     0.38976700     0.42121300     0.42634800     0.35902100     0.31139500     0.35006100     0.37120100     0.56612500     0.76444500     0.48149900     0.02197100    -0.00000000    -0.00000000    -0.00000000     0.63693300     0.26029700   105.96881900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    77.95335400    84.24260700    85.26962300   107.70621500    93.41840400   105.01833300   111.36029100         0.09450500        0.07128700     0.20752000     0.20752000    17.80000000    29.68451100    28.31751300    27.09296600    25.50508700    24.18932300    23.11483600    22.25092900
     07/12/1998             27            341     4.59319800   675.74376600   133.47915000    67.57438000    65.90477300    42.99300700    24.58137000     0.00000000     0.00000000     1.29342200     1.41549800     0.12207600     0.78682900     0.50659300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.23455000     0.66968700     0.00000000   101.93479200   101.20673400     1.17492000     1.00000000     2.60861000   669.68740000     0.00000000    19.04089200     4.56099700     6.06787100     9.52044600     0.08821900     0.01773700     0.10372900     0.07545100     0.00000000     0.00000000      0.10372900     0.00000000    13.13176500     0.66960400     0.00162900     0.00162900     0.66960400     0.00000000     0.00000000     0.02836900     0.02836900     0.02836900     0.04255300     0.00000000     0.00000000     0.00000000   732.00000000        1.00000000        1.00000000        1.00000000        0.44000000        0.00000000        0.00000000        0.00000000     2.32331100     0.19691600     0.19691600     1.38412700     2.32331100     5.18745400     2.27227000     6.97990400    24.14620200    26.50630200    17.98326100     2.66649600   732.00000000    52.67118500    28.22932600     9.65323800     4.15075400     1.79609600     2.04889100     2.65724300     0.38063700     0.41380400     0.42204000     0.35931500     0.31164600     0.35005600     0.37111200     0.68512700     0.96692700     0.61208300     0.05917400    -0.00000000    -0.00000000    -0.00000000     0.64527500     0.30516600   101.93479200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    76.12741900    82.76080300    84.40801200   107.79462400    93.49369800   105.01673900   111.33350400         0.10825000        0.08866600     0.23499700     0.23499700    17.80000000    30.52320300    29.05129800    27.73438500    26.02908100    24.61805000    23.46701400    22.54212000
     08/12/1998             28            342     4.64822800   761.50660500   150.49990800    76.15066000    74.34924700    47.40899900    28.74166200     0.00000000     0.00000000     1.46089100     1.59847000     0.13757900     0.89915900     0.56173200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.55483700     0.76860900     0.00000000    99.28250900    99.89748400     1.16985200     1.00000000     2.59516900   768.60910300     0.00000000    17.15256700     4.33756800     5.46602000     8.57628400     0.09892200     0.01574700     0.11233000     0.05513900     0.00000000     0.00000000      0.11233000     0.00000000    14.41797000     0.80141300     0.00187300     0.00187300     0.80141300     0.00000000     0.00000000     0.02732200     0.02732200     0.02732200     0.04098400     0.00000000     0.00000000     0.00000000   759.00000000        1.00000000        1.00000000        1.00000000        0.53000000        0.00000000        0.00000000        0.00000000     1.43773100     0.18321600     0.18321600     1.56734300     1.43773100     6.65215300     3.60136400     7.83390800    24.08354200    26.43075600    17.98494700     2.69308500   759.00000000    52.29319000    27.50061200     9.46844800     4.13941400     1.79369600     2.04656100     2.65556800     0.37470400     0.40902300     0.41895200     0.35951800     0.31189700     0.35005000     0.37102300     0.40697600     0.59394000     0.37564000     0.06117500    -0.00000000    -0.00000000    -0.00000000     0.58569900     0.31281600    99.28250900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    74.94087200    81.80469500    83.79045100   107.85528600    93.56924400   105.01505300   111.30691500         0.12960000        0.05361600     0.26467600     0.26467600    17.80000000    30.27750600    28.80486300    27.48985500    25.79207400    24.39345000    23.25866900    22.35273400
     09/12/1998             29            343     4.69736900   881.24222500   174.29833300    88.12422000    86.17411100    53.31498600    34.80923600     0.00000000     0.00000000     1.68207800     1.84050000     0.15842200     1.03803600     0.64404200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.90649400     0.88817000     0.00000000   111.88901500    97.89370000     1.16873600     1.00000000     2.65803700   888.16969700     0.00000000    23.94712400     5.48617900     7.63589400    11.97356200     0.11956100     0.02111800     0.13887700     0.08231000     0.00000000     0.00000000      0.13887700     0.00000000    12.87500000     0.95011200     0.00214800     0.00214800     0.95011200     0.00000000     0.00000000     0.02635000     0.02635000     0.02635000     0.03952600     0.00000000     0.00000000     0.00000000   786.00000000        1.00000000        1.00000000        1.00000000        0.62000000        0.00000000        0.00000000        0.00000000     2.26907600     0.24230500     0.24230500     1.80964800     2.26907600    -0.41158300    -1.30718200     6.51725000    23.98247500    26.35474400    17.98671700     2.71948200   786.00000000    47.26516000    30.07688100     9.93089000     4.13092300     1.79146000     2.04438900     2.65399700     0.40835000     0.43201800     0.42485200     0.35968600     0.31215100     0.35004400     0.37093500     0.74155200     0.90353700     0.51229100     0.11169600    -0.00000000    -0.00000000    -0.00000000     0.60223000     0.40234600   111.88901500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    81.67002900    86.40364800    84.97045900   107.90583000    93.64525600   105.01328300   111.28051800         0.16004100        0.08226300     0.29901400     0.29901400    17.80000000    29.53783000    28.24839600    27.08505100    25.56246900    24.28570000    23.22962400    22.36868100
     10/12/1998             30            344     4.74773200   994.03773100   196.68508600    99.40377000    97.28131300    58.62244100    40.78133200     0.00000000     0.00000000     1.90080000     2.08015800     0.17935800     1.17376500     0.72703500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.22051900     1.00370300     0.00000000   107.21548500    95.96872700     1.16943400     1.00000000     2.63457400  1003.70330100     0.00000000    22.55910100     5.18009700     7.19428500    11.27955100     0.11553400     0.02125300     0.13572900     0.08299300     0.00000000     0.00000000      0.13572900     0.00000000    13.19500000     1.12246000     0.00246500     0.00246500     1.12246000     0.00000000     0.00000000     0.02544500     0.02544500     0.02544500     0.03816800     0.00000000     0.00000000     0.00000000   813.00000000        1.00000000        1.00000000        1.00000000        0.71000000        0.00000000        0.00000000        0.00000000     1.94331800     0.23997500     0.23997500     2.04962300     1.94331800     2.28784200     0.65506700     6.93946100    23.94592300    26.27863300    17.98857100     2.74569700   813.00000000    46.66387600    28.89305700     9.81156300     4.11577900     1.78947800     2.04242600     2.65255000     0.39560300     0.42292100     0.42304300     0.35971700     0.31240500     0.35003800     0.37084800     0.59160300     0.76065400     0.45199800     0.13906400    -0.00000000    -0.00000000    -0.00000000     0.58251200     0.41196500   107.21548500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    79.12055200    84.58428200    84.60854300   107.91501600    93.72136700   105.01142900   111.25430300         0.17199000        0.06798400     0.33067200     0.33067200    17.80000000    29.01307300    27.74489800    26.60354600    25.11556200    23.87519100    22.85682900    22.03418900
     11/12/1998             31            345     4.79689200  1094.88370300   216.65971800   109.48837000   107.17134800    63.17246200    46.31590800     0.00000000     0.00000000     2.11344500     2.31217800     0.19873300     1.32015100     0.79329400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.54234800     1.13123700     0.00000000   103.35477400    94.10321000     1.16699900     1.00000000     2.61521100  1131.23654400     0.00000000    20.16919500     4.94288800     6.43157400    10.08459700     0.12753300     0.01973400     0.14638700     0.06625900     0.00000000     0.00000000      0.14638700     0.00000000    12.88000000     1.31702300     0.00282400     0.00282400     1.31702300     0.00000000     0.00000000     0.02460000     0.02460000     0.02460000     0.03690000     0.00000000     0.00000000     0.00000000   840.00000000        1.00000000        1.00000000        1.00000000        0.80000000        0.00000000        0.00000000        0.00000000     1.43918500     0.23237900     0.23237900     2.28200200     1.43918500     4.69910400     2.02922800     7.55712900    23.95565000    26.20269800    17.99050100     2.77172100   840.00000000    46.05377200    27.88186500     9.59548600     4.09247800     1.78773700     2.04065600     2.65121700     0.38449000     0.41706200     0.42053200     0.35967600     0.31265800     0.35003200     0.37076100     0.40299000     0.55835200     0.33641800     0.14142500    -0.00000000    -0.00000000    -0.00000000     0.55786500     0.41655100   103.35477400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    76.89790300    83.41242200    84.10645300   107.90292400    93.79730200   105.00949900   111.22827900         0.18417200        0.04820700     0.36396100     0.36396100    17.80000000    28.40639100    27.17221600    26.06396500    24.62457300    23.43187100    22.46019600    21.68291300
     12/12/1998             32            346     4.84284700  1233.57531100   244.18369700   123.35753000   120.82616600    69.16736900    54.19016200     0.00000000     0.00000000     2.36381400     2.58699900     0.22318600     1.47785100     0.88596200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.85649400     1.26423200     0.00000000    99.77418500    91.78363000     1.16897100     1.00000000     2.59750200  1264.23232200     0.00000000    27.73832100     4.84506700     8.84788000    13.86916100     0.13299600     0.02485000     0.15770000     0.09266800     0.00000000     0.00000000      0.15770000     0.00000000    12.04000000     1.53136500     0.00322100     0.00322100     1.53136500     0.00000000     0.00000000     0.02381000     0.02381000     0.02381000     0.03571400     0.00000000     0.00000000     0.00000000   867.00000000        1.00000000        1.00000000        1.00000000        0.89000000        0.00000000        0.00000000        0.00000000     2.19836100     0.27521800     0.27521800     2.55722000     2.19836200     5.99489600     3.05464900     8.07835400    23.98243700    26.12703700    17.99250800     2.79756200   867.00000000    45.17062000    26.74923700     9.33412400     4.05435000     1.78624100     2.03906900     2.64998700     0.37712100     0.41056200     0.41708200     0.35912800     0.31291000     0.35002500     0.37067500     0.58096200     0.83288300     0.50533600     0.27918100    -0.00000000    -0.00000000    -0.00000000     0.57326400     0.48008900    99.77418500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    75.42414100    82.11246500    83.41631300   107.73838000    93.87296300   105.00749200   111.20243800         0.20487100        0.07034700     0.39691200     0.39691200    17.34000000    27.59436400    26.42697300    25.38000300    24.02384000    22.90557700    22.00086200    21.28394100
     13/12/1998             33            347     4.88840000  1362.64378400   269.75573900   136.26438000   133.49136100    74.51874400    61.74563500     0.00000000     0.00000000     2.61037200     2.85830300     0.24793200     1.63433000     0.97604200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.15015300     1.39573500     0.00000000   114.13066900    89.29943800     1.17094600     1.00000000     2.66938200  1395.73478500     0.00000000    25.81369400     6.13358200     8.23196400    12.90684700     0.13150200     0.02519300     0.15647800     0.09008000     0.00000000     0.00000000      0.15647800     0.00000000    11.93499900     1.77301800     0.00366700     0.00366700     1.77301800     0.00000000     0.00000000     0.02306800     0.02306800     0.02306800     0.03460200     0.00000000     0.00000000     0.00000000   894.00000000        1.00000000        1.00000000        1.00000000        0.98000000        0.00000000        0.00000000        0.00000000     2.14229200     0.27175100     0.27175100     2.82897100     2.14229200    -2.45169100    -1.45725300     6.66212500    24.10383600    26.05220000    17.99458300     2.82322700   894.00000000    40.38795100    28.60789500     9.80586000     4.02657800     1.78475900     2.03756500     2.64882300     0.41884200     0.43345000     0.42454700     0.35877600     0.31315900     0.35001800     0.37058900     0.68322400     0.76720500     0.42856800     0.26329400    -0.00000000    -0.00000000    -0.00000000     0.56893300     0.47765000   114.13066900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    83.76846300    86.69004800    84.90930900   107.63286600    93.94780000   105.00541700   111.17677300         0.20589900        0.06585200     0.42781600     0.42781600    17.23499900    27.23213800    26.19436300    25.25329000    24.01585400    22.97469900    22.11302900    21.41244700
     14/12/1998             34            348     4.93971600  1557.48212900   308.45642600   155.74821000   152.70821300    82.29034500    73.45786800     0.00000000     0.00000000     2.90921500     3.19198600     0.28277100     1.80250800     1.10670700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.44125000     1.53282100     0.00000000   106.50038100    86.38385000     1.17594200     1.00000000     2.63194800  1532.82052300     0.00000000    38.96767000     5.83974200    12.42376500    19.48383400     0.13708600     0.03533500     0.16817900     0.13066500     0.00000000     0.00000000      0.16817900     0.00000000    13.44492000     2.04000000     0.00416300     0.00416300     2.04000000     0.00000000     0.00000000     0.02237100     0.02237100     0.02237100     0.03355700     0.00000000     0.00000000     0.00000000   921.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.03882900        0.00000000        0.00000000     4.14013500     0.33417900     0.33417900     3.16314900     4.14013500     1.74197400     0.16666400     6.42617800    24.20117200    25.97805000    17.99672700     2.84870900   921.00000000    38.94474800    27.22338700     9.76889500     3.97960600     1.78332100     2.03616000     2.64773000     0.39554500     0.42184100     0.42345300     0.35718700     0.31340600     0.35001100     0.37050400     1.14896800     1.46518100     0.88329600     0.64269000    -0.00000000    -0.00000000    -0.00000000     0.60902700     0.54870900   106.50038100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    79.10905500    84.36815600    84.69052900   107.15613600    94.02195000   105.00327300   111.15129100         0.21453100        0.11964800     0.45834600     0.45834600    17.80000000    27.37529800    26.29899200    25.32522800    24.04912600    22.98060600    22.10130500    21.39112300
     15/12/1998             35            349     4.98726700  1748.58421300   346.37142600   174.85842000   171.51300500    89.62781100    85.23061000     0.00000000     0.00000000     3.21874700     3.53789900     0.31915200     1.99428900     1.22445800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.76917500     1.69523800     0.00000000    99.10863500    83.36351000     1.17640600     1.00000000     2.59594400  1695.23824900     0.00000000    38.22041700     5.30448100    12.17825800    19.11020800     0.16241800     0.03694700     0.19178100     0.11775100     0.00000000     0.00000000      0.19178100     0.00000000    12.45815000     2.34541700     0.00472900     0.00472900     2.34541700     0.00000000     0.00000000     0.02171600     0.02171600     0.02171600     0.03257300     0.02800200     0.00000000     0.00000000   944.21066900        1.00000000        1.00000000        1.00000000        1.00000000        0.11973100        0.00000000        0.00000000     4.40306300     0.34647800     0.34647800     3.50962700     4.40306300     5.28993200     2.21411900     7.49447600    24.70992300    25.90689100    17.99894000     2.87401600   944.21066900    37.86084700    25.70832100     9.41403300     3.91791700     1.78083500     2.03484900     2.64670600     0.37800200     0.41103200     0.41771100     0.35513500     0.31364100     0.35000400     0.37042000     1.10963500     1.57950600     0.96324200     0.74972000     0.00096000    -0.00000000    -0.00000000     0.60701600     0.57078900    99.10863500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    75.60043300    82.20637500    83.54228200   106.54035900    94.09214800   105.00106000   111.12598400         0.22431100        0.12216700     0.49241700     0.49241700    17.80000000    27.60784100    26.47032400    25.44505100    24.10865600    22.99803500    22.09202400    21.36759000
     16/12/1998             36            350     5.00000000  1970.90339800   375.59685100   197.09034000   178.50651200    97.80774000    95.06700300     4.21559700     0.00000000     3.55154300     3.89268600     0.34114300     2.18039300     1.34637400     0.02477600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.07303300     1.85201500     0.00000000   134.85607900    80.00099900     1.17730900     1.00000000     2.75758100  1852.01504900     0.00000000    29.56845100     8.18727700    14.16684100    22.23191800     0.15677700     0.02262900     0.18610500     0.12191600     0.02477600     0.00000000      0.18610500     0.00000000    13.63174200     2.68844300     0.00536700     0.00536700     2.68844300     0.00000000     0.00000000     0.02118200     0.02118200     0.02118200     0.03177300     0.02793000     0.00000000     0.00000000   967.94536700        1.00000000        1.00000000        1.00000000        1.00000000        0.22648500        0.00000000        0.00000000     4.74532100     0.35542600     0.35542600     3.86505300     4.74532100    -1.88063000    -5.00000000    -3.69152800    14.32722500    25.74327900    18.00109100     2.89914700   967.94536700    26.65098800    27.09944700    14.28641800     5.50291400     1.78203300     2.03349300     2.64570900     0.41386700     0.44781300     0.47250100     0.38889300     0.31417400     0.34999600     0.37033600     1.10729100     1.43740100     1.19125900     1.00491800     0.00445300    -0.00000000    -0.00000000     0.58704700     0.60544700   134.85607900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    82.77333800    89.56259900    94.50026700   116.66785400    94.25226600   104.99890900   111.10085300         0.25002100        0.10540500     0.52327000     0.52327000    17.80000000    28.47852500    27.45765900    26.51859300    25.25847400    24.16777800    23.23478500    22.44642100
     17/12/1998             37            351     5.07318800  2185.90695000   403.83531100   218.59070000   185.24461600   105.41474800   104.79234600     8.38360100     0.00000000     3.91504000     4.27306000     0.35802000     2.39101300     1.47442300     0.04960500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.40551400     2.03026800     0.00000000   131.06118800    76.60771200     1.17768400     1.00000000     2.73448200  2030.26763300     0.00000000    28.59547200     7.92528300    13.69922200    21.50035500     0.17825300     0.01755900     0.21062000     0.12804900     0.02482900     0.00000000      0.21062000     0.00000000    13.65454800     3.04545600     0.00604900     0.00604900     3.04545600     0.00000000     0.00000000     0.02066200     0.02066200     0.02066200     0.03099300     0.02795700     0.00000000     0.00000000   992.29981500        1.00000000        1.00000000        1.00000000        1.00000000        0.30766600        0.00000000        0.00000000     5.24759200     0.38105700     0.38105700     4.24611000     5.24759300     0.00000000    -2.76399200    -1.74950400    11.73432900    25.54316700    18.00311300     2.92410300   992.29981500    25.03447700    25.40298800    13.85828100     5.85129100     1.78370800     2.03219300     2.64477400     0.40417300     0.43620200     0.46245700     0.39660100     0.31480500     0.34999000     0.37025300     1.16535400     1.52364700     1.25802700     1.28536800     0.01519600    -0.00000000    -0.00000000     0.58413500     0.65234300   131.06118800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    80.83464800    87.24034100    92.49147800   118.98030100    94.44163500   104.99688700   111.07589700         0.27128700        0.10977000     0.55607800     0.55607800    17.80000000    29.36104400    28.25885200    27.24549700    25.88617300    24.70963300    23.70270900    22.85093500
     18/12/1998             38            352     5.12116400  2327.73365400   422.32777300   232.77337000   189.55440800   110.22415300   111.35363200    11.19558100     0.00000000     4.23311400     4.60207500     0.36896200     2.60206000     1.56117300     0.06988100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.73855200     2.21459200     0.00000000   127.35142500    73.84657300     1.17496100     1.00000000     2.71473900  2214.59156600     0.00000000    18.86295100     7.38414400     9.03627200    14.18267000     0.18432400     0.01165800     0.21104700     0.08675000     0.02027700     0.00000000      0.21104700     0.00000000    15.69960100     3.41594500     0.00676600     0.00676600     3.41594500     0.00000000     0.00000000     0.02015500     0.02015500     0.02015500     0.03023300     0.02796500     0.00000000     0.00000000  1017.27470600        1.00000000        1.00000000        1.00000000        1.00000000        0.39091600        0.00000000        0.00000000     2.09737600     0.32973100     0.32973100     4.57584100     2.09737600     1.93869800     0.21887200     0.16436000    11.91891500    25.35645300    18.00501300     2.94888300  1017.27470600    24.57086800    23.81148500    13.18495400     5.82123300     1.78313800     2.03098500     2.64391300     0.39802700     0.42597700     0.45669700     0.39844600     0.31543700     0.34998300     0.37017000     0.45585300     0.58582500     0.49617200     0.54719500     0.01233100    -0.00000000    -0.00000000     0.53403200     0.61743700   127.35142500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    79.60544600    85.19530500    91.33947000   119.53389000    94.63121800   104.99498700   111.05111700         0.28770600        0.04202500     0.58763100     0.58763100    17.80000000    29.88147200    28.70855700    27.63237000    26.19263300    24.95079400    23.89189500    22.99964000
     19/12/1998             39            353     5.16397600  2528.27039700   448.62005100   252.82704000   195.79301200   116.74419500   120.82717400    15.25567000     0.00000000     4.62193900     5.00292400     0.38098500     2.85434400     1.66915700     0.09843800     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    11.12146900     2.43265800     0.00000000   131.62982200    70.23373400     1.17334400     1.00000000     2.73581900  2432.65823600     0.00000000    26.67138700     7.85404600    12.78097400    20.05367400     0.21806700     0.01276200     0.25228400     0.10798400     0.02855700     0.00000000      0.25228400     0.00000000    14.01006800     3.79505400     0.00750300     0.00750300     3.79505400     0.00000000     0.00000000     0.01966000     0.01966000     0.01966000     0.02949100     0.02791000     0.00000000     0.00000000  1042.82741100        1.00000000        1.00000000        1.00000000        1.00000000        0.47609100        0.00000000        0.00000000     3.50681100     0.40158700     0.40158700     4.97742800     3.50681100    -1.71147200    -1.43724100     0.31533800    11.55633500    25.16013300    18.00677500     2.97349500  1042.82741100    22.45996700    22.95571700    12.65190200     5.71357200     1.77956100     2.02988500     2.64312700     0.41432200     0.43228600     0.45455000     0.39856800     0.31602600     0.34997700     0.37008800     0.84696900     0.98005200     0.77457200     0.87312300     0.03209600    -0.00000000    -0.00000000     0.54577400     0.73581200   131.62982200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    82.86450200    86.45719100    90.91008800   119.57054100    94.80777000   104.99322500   111.02650500         0.33422500        0.06736200     0.62207600     0.62207600    17.80000000    29.72207500    28.59705500    27.56130600    26.16951900    24.96220800    23.92647400    23.04802100
     20/12/1998             40            354     5.20703500  2743.54646500   476.86018200   274.35465000   202.50553600   123.41659300   131.22582000    19.71223300     0.00000000     5.01748600     5.41078800     0.39330200     3.08988600     1.79388700     0.13371200     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    11.46317800     2.63085300     0.00000000   137.87399300    66.33824200     1.17448100     1.00000000     2.76468200  2630.85315500     0.00000000    28.63171800     8.44768300    13.72300600    21.52760700     0.19819500     0.01307900     0.23554200     0.12473000     0.03527400     0.00000000      0.23554200     0.00000000    14.09052700     4.18664000     0.00826500     0.00826500     4.18664000     0.00000000     0.00000000     0.01917900     0.01917900     0.01917900     0.02876800     0.02785300     0.00000000     0.00000000  1068.96869300        1.00000000        1.00000000        1.00000000        1.00000000        0.56322900        0.00000000        0.00000000     4.39268400     0.40862500     0.40862500     5.38605300     4.39268300    -3.09178900    -4.43338000    -0.79397600    10.09065200    24.95549800    18.00836200     2.99794000  1068.96869300    19.36960400    22.14220000    12.60175400     5.77895800     1.77443700     2.02887800     2.64241200     0.42024000     0.44583700     0.45922900     0.40277200     0.31662500     0.34997200     0.37000700     1.04379200     1.26599600     0.94820500     1.07780100     0.05688800    -0.00000000    -0.00000000     0.52717400     0.77512400   137.87399300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    84.04799700    89.16738100    91.84577200   120.83154300    94.98761700   104.99163800   111.00206000         0.33077400        0.07785100     0.65088100     0.65088100    17.80000000    29.78417600    28.69137200    27.68170700    26.31849700    25.12850600    24.10052700    23.22195800
